lambda0,lambda1,mu0,mu1,q0,q1,likelihood
0.0376315 0.03881088 2.283474E-007 1.989531E-006 0.0006027944 0.004553096 -17454.26 
0.03782469 0.03942951 3.898317E-009 7.072878E-007 0.0006755059 0.003798109 -17414.51 
0.03711945 0.03874939 2.481238E-006 2.801338E-005 0.000583409 0.004417408 -17501.45 
0.0372752 0.03868348 0.000004876 5.310114E-008 0.0006336258 0.003959751 -17474.21 
0.03710067 0.03883649 1.768194E-006 7.310759E-007 0.0006028487 0.004142888 -17487.85 
0.03716025 0.03832275 1.918451E-006 3.927706E-008 0.0007298611 0.003246769 -17491.16 
0.03817757 0.03926332 2.760512E-007 5.960269E-006 0.0007462381 0.003500182 -17400.58 
0.0380529 0.03941756 3.233885E-005 3.736138E-007 0.0007356571 0.00384523 -17400.1 
0.03816407 0.03974427 4.001769E-006 9.144555E-005 0.0006336271 0.004017718 -17387.62 
0.03681832 0.03788089 0.000000766 9.849639E-006 0.0006906503 0.003860331 -17551.98 
0.03829783 0.03929328 1.23458E-007 1.540152E-005 0.0008544856 0.002950177 -17377.46 
0.03803152 0.0394766 9.960907E-007 1.030674E-007 0.0006012862 0.004764567 -17410.06 
0.03832384 0.03956804 4.3746E-007 3.867853E-006 0.000723689 0.003816601 -17380.59 
0.03834325 0.03941046 2.521376E-006 0.00000016 0.0006079145 0.004264378 -17375.92 
0.03805981 0.03960691 0.000000829 6.776572E-008 0.0006554208 0.004086873 -17395.43 
0.03748295 0.03921084 1.484354E-006 1.069198E-006 0.0006982503 0.004277762 -17458.66 
0.03776697 0.03923249 2.966404E-008 2.404346E-006 0.0007590065 0.003579726 -17432.1 
0.03717839 0.03887971 4.173223E-006 0.000002442 0.0006219924 0.004157172 -17483.65 
0.03750402 0.03954129 1.882217E-006 4.682916E-007 0.0006623181 0.00381455 -17440.79 
0.03811076 0.03915769 0.000000415 4.368573E-008 0.0009276077 0.002686844 -17411.17 
0.03822103 0.0389367 1.643526E-007 4.577788E-006 0.001131036 0.001626194 -17413.66 
0.03811757 0.03941547 5.868105E-008 5.555594E-007 0.0006925524 0.004155115 -17405.44 
0.03777807 0.03885668 1.679392E-005 6.940443E-006 0.0006265252 0.004249813 -17443.33 
0.03832813 0.03944372 2.820104E-006 3.322421E-007 0.0007355854 0.00345632 -17362.91 
0.03679877 0.03820906 3.739129E-006 4.045479E-006 0.0006359964 0.003737776 -17520.65 
0.03760652 0.03910315 1.223324E-005 1.163083E-009 0.0004783075 0.004938745 -17436.62 
0.0380766 0.03931544 2.253221E-006 2.913218E-008 0.0007825769 0.003450511 -17401.21 
0.03770339 0.03895297 0.000002979 4.052779E-007 0.0005925527 0.004477105 -17445.71 
0.03723808 0.03866459 2.514731E-006 2.655861E-006 0.0007004217 0.003670323 -17474.35 
0.03751237 0.03901327 3.721197E-007 1.275835E-005 0.0007203784 0.003605491 -17453.99 
0.03760524 0.03886468 6.524343E-007 5.505334E-006 0.0008166747 0.002903043 -17447.82 
0.03716723 0.0387715 2.91524E-007 1.442077E-005 0.0007321258 0.003722572 -17497.54 
0.03784494 0.03987554 6.231632E-006 3.372295E-007 0.0006685978 0.004553906 -17434.84 
0.03813293 0.0395309 2.958252E-006 5.135149E-006 0.0007038831 0.003977502 -17403.54 
0.03719641 0.03827672 2.491647E-006 3.544456E-007 0.0007605912 0.003336029 -17501.34 
0.03800034 0.03916436 2.406094E-006 1.846877E-005 0.0006569915 0.004086917 -17407.22 
0.03718264 0.03819652 0.000006445 1.172099E-006 0.0007500931 0.00331039 -17503.41 
0.03770475 0.03913506 5.946145E-008 3.313177E-007 0.0006539946 0.004158574 -17438.83 
0.03755332 0.03868129 1.554444E-007 1.033325E-006 0.0009033194 0.002917434 -17457.89 
0.03746022 0.03913244 1.969323E-006 9.141025E-008 0.000676608 0.004251026 -17463.62 
0.03806454 0.03918461 3.434689E-007 2.98447E-007 0.0006502302 0.003850884 -17389.62 
0.03749193 0.03909701 2.003172E-006 0.000001053 0.0007172038 0.003439625 -17450.96 
0.037896 0.03965431 4.572494E-006 0.000009982 0.0006094401 0.004613604 -17421.77 
0.03794847 0.03924705 2.204166E-007 5.555594E-007 0.0006708941 0.003959885 -17400.68 
0.03784735 0.0397346 6.881507E-006 9.971803E-008 0.0007885235 0.003548261 -17427.88 
0.03709595 0.0386589 2.505483E-008 2.126507E-006 0.0006792773 0.004185217 -17515.6 
0.03796772 0.03953478 7.614914E-009 2.183332E-007 0.0006539978 0.0043011 -17413.21 
0.03794376 0.0399228 7.373197E-007 2.955685E-006 0.0006207048 0.004463713 -17404.79 
0.03678279 0.03823912 2.236518E-006 8.123786E-007 0.0006964784 0.003555053 -17529.14 
0.03749038 0.03971866 1.737277E-006 1.026353E-006 0.0007014724 0.003911538 -17440.04 
0.0381945 0.03926247 0.00001281 1.846877E-005 0.0007224309 0.003783057 -17410.07 
0.03804726 0.03904765 1.292298E-007 2.183469E-005 0.0007001767 0.003720113 -17408.48 
0.03796987 0.03956669 3.373938E-006 8.1664E-006 0.0006677788 0.004204971 -17413.89 
0.03822205 0.04007632 6.927301E-006 3.066416E-005 0.0006315812 0.004483318 -17375.87 
0.03796818 0.03971785 1.08071E-007 3.311094E-006 0.0006430602 0.004291582 -17405.68 
0.03787753 0.03856687 7.313834E-007 6.330607E-008 0.001253756 0.0009735153 -17455.71 
0.03801187 0.03957452 1.30944E-007 1.953949E-006 0.0007702462 0.003522751 -17405.02 
0.03819906 0.0390562 5.536544E-007 9.416917E-008 0.0007950925 0.003289353 -17407.63 
0.03752618 0.03883289 3.666804E-006 4.063679E-006 0.0006904809 0.003594495 -17454.26 
0.03774266 0.0397737 4.980917E-006 7.203194E-007 0.0006423099 0.003946787 -17414.63 
0.03792627 0.03984488 2.428619E-007 2.413124E-006 0.0007571755 0.003598284 -17396.62 
0.0385189 0.03948893 3.764185E-007 1.663488E-006 0.0005914197 0.004257997 -17349.65 
0.03778477 0.03853022 1.446548E-006 7.414677E-007 0.0008369087 0.003042309 -17453.17 
0.03752061 0.03877404 8.361754E-009 0.00000073 0.0006329737 0.004037065 -17455.4 
0.03793546 0.0396896 3.937029E-008 3.696092E-006 0.0006514682 0.004223281 -17408.61 
0.03795457 0.03947599 4.587916E-008 2.387463E-006 0.0007078184 0.003899277 -17415.36 
0.03818368 0.0395544 3.118938E-006 4.939665E-006 0.0007189073 0.003872253 -17398.22 
0.03767764 0.03910773 5.241511E-006 4.580656E-008 0.0006601526 0.003934138 -17434.98 
0.03756387 0.03882756 4.319177E-006 3.182792E-006 0.0006688464 0.00384976 -17445.96 
0.03721268 0.03926706 2.114896E-007 2.201941E-006 0.0006481626 0.004237616 -17479.66 
0.03754133 0.03897662 1.944416E-006 3.818202E-007 0.000688287 0.004144838 -17463.65 
0.03748077 0.03907918 1.394973E-005 2.184748E-007 0.0007674117 0.003364134 -17454.82 
0.03738069 0.03829969 2.024981E-008 6.472177E-007 0.0007016929 0.003615749 -17488.13 
0.03761955 0.03871863 1.322546E-006 4.635777E-006 0.0007965059 0.003304446 -17461.29 
0.0376433 0.03908231 4.164219E-006 2.016214E-006 0.0006846017 0.004057429 -17451.25 
0.03806432 0.03956691 1.61551E-005 0.000000845 0.0005637303 0.004733111 -17400.56 
0.03717958 0.03831533 1.638131E-006 0.000001618 0.000726388 0.003224432 -17484.12 
0.03774536 0.03902 2.188325E-006 2.796104E-007 0.0006401031 0.004587741 -17447.55 
0.0375802 0.03908614 6.820261E-008 5.615854E-006 0.0006621235 0.003913669 -17448.09 
0.03747479 0.03915488 5.753326E-006 1.443472E-005 0.0006634211 0.003980764 -17464.4 
0.03683435 0.03801581 2.09133E-006 1.203768E-007 0.0007104015 0.00371031 -17540.9 
0.03713643 0.03852857 5.173766E-007 9.808124E-007 0.0006707064 0.00395145 -17502.24 
0.0361374 0.03694344 2.946748E-008 2.563709E-006 0.001172606 0.0009525174 -17626.33 
0.03748965 0.03939314 2.496366E-007 5.204008E-007 0.0005886253 0.004438328 -17451.26 
0.03821203 0.03914087 7.676167E-007 1.201059E-005 0.0006129574 0.004410573 -17401.22 
0.03742267 0.03931649 7.044375E-008 4.376488E-006 0.000746502 0.003457162 -17455.91 
0.03809269 0.03940519 4.58853E-007 5.697491E-007 0.0007029956 0.003884594 -17391.17 
0.03806675 0.03912247 0.000000008 1.218527E-006 0.0008257989 0.003206015 -17410.11 
0.03801132 0.03947465 3.294511E-007 1.171147E-007 0.000686717 0.003820134 -17391.95 
0.03829436 0.03873274 1.677698E-007 6.299238E-007 0.001067149 0.00171493 -17396.05 
0.0373004 0.03850705 3.094153E-006 2.479849E-005 0.0007675373 0.003198995 -17481.73 
0.03807335 0.03920451 4.585844E-006 1.04183E-007 0.0007095842 0.003656156 -17398.19 
0.03761305 0.03843194 5.629333E-006 1.201485E-005 0.0006869688 0.003648048 -17457.25 
0.03820962 0.03944849 2.194701E-007 2.689278E-007 0.0006980155 0.003833923 -17387.1 
0.03767749 0.03921416 4.009414E-008 1.706772E-006 0.0006877788 0.003899204 -17436.01 
0.03804938 0.03940247 1.899132E-007 4.095643E-006 0.0007121456 0.003709145 -17396.16 
0.03776491 0.03881011 6.542256E-006 4.199473E-007 0.001180185 0.001060784 -17446.8
